Mendoza,_Argentina	Mendoza,_Argentina | description | city in Argentina
Boston	Boston | description | city in and state capital of Massachusetts, United States
Ahri'ahn	
Sapindales	Sapindales | description | order of plants
Richard_J._Berry	Richard_J._Berry | description | American politician && Richard_J._Berry | gender | male
AGR	AGR | description | Wikimedia disambiguation page
10_Hygiea	10_Hygiea | description | main-belt asteroid
Sweden	Sweden | description | sovereign state in northern Europe
California_State_Senate	California_State_Senate | description | upper house of the California State Legislature
0002-9327	
2009-06-01	
Magistrate	Magistrate | description | officer of the state, usually judge
Bakso	Bakso | description | Indonesian meatball
The_Grantville_Gazettes	The_Grantville_Gazettes | description | book series by Eric Flint
115.0	
John_Major	John_Major | description | former prime minister of the United Kingdom (born 1943) && John_Major | gender | male
Am. J. Math.	
8.3 m	
2.032	
2011-08-27	
Gabriela_Michetti	Gabriela_Michetti | description | former Vice President of Argentina && Gabriela_Michetti | gender | female
Los_Angeles	Los_Angeles | description | largest city in California, United States
U.S._Castrovillari_Calcio	U.S._Castrovillari_Calcio | description | Italian football club
2005-05-05	
Pork_belly	Pork_belly | description | boneless cut of fatty meat from the belly of a pig
DeSoto_(automobile)	DeSoto_(automobile) | description | American automobile brand
Malay_cuisine	Malay_cuisine | description | article on malay food
Ambient_music	Ambient_music | description | music genre
344.9 (square kilometres)	
AAIDBI	
Yamandú_Palacios	
Adam_McQuaid	Adam_McQuaid | description | Canadian ice hockey player && Adam_McQuaid | gender | male
English_football_league_system	English_football_league_system | description | series of interconnected leagues
Gale_Brewer	Gale_Brewer | description | American politician && Gale_Brewer | gender | female
441092000.0 (kilometres)	
Atlantic_City,_New_Jersey	Atlantic_City,_New_Jersey | description | city in Atlantic County, New Jersey, United States
Bill_Everett	Bill_Everett | description | Comic book writer-artist && Bill_Everett | gender | male
Raleigh,_North_Carolina	Raleigh,_North_Carolina | description | city in and state capital of North Carolina
Chief_of_the_Astronaut_Office	Chief_of_the_Astronaut_Office | description | Senior leadership position in NASA
French_Guiana	French_Guiana | description | Overseas department of France in South America
Juvenile_fantasy	
Philips_Records	Philips_Records | description | Dutch international record label; imprint of Philips Phonografische Industrie
2014–15_Serie_A	2014–15_Serie_A | description | 83rd season and 113th championship of top-tier Italian men's football
Vermont's_3rd_congressional_district	
Charlottetown	Charlottetown | description | capital city of the province of Prince Edward Island, Canada
HIV	HIV | description | human retrovirus, cause of AIDS
US_Lesquin	US_Lesquin | description | French football club
1.524	
Historic_districts_in_the_United_States	Historic_districts_in_the_United_States | description | overview of historic districts in the United States
Time_Warner	
Australian_Motor_Industries	Australian_Motor_Industries | description | company
125800.0 (millimetres)	
Governor of Texas	Governor of Texas | description | head of state and of government of the U.S. state of Texas
Georgia_national_football_team	Georgia_national_football_team | description | men's national association football team representing Georgia
Preußisch_Oldendorf	Preußisch_Oldendorf | description | town in the Minden-Lübbecke district, in North Rhine-Westphalia, Germany
Michael_Rooker	Michael_Rooker | description | American actor && Michael_Rooker | gender | male
Hip_hop_music	Hip_hop_music | description | music genre consisting of a stylized rhythmic music that commonly accompanies rapping
Kuching	Kuching | description | state capital of Sarawak, Malaysia
Georgian_architecture	Georgian_architecture | description | set of architectural styles current between 1720 and 1840
Pakistan	Pakistan | description | sovereign state in South Asia
Ska	Ska | description | music genre that originated in Jamaica
Stephen_Dilts	Stephen_Dilts | description | American politician && Stephen_Dilts | gender | male
1891-05-20	
Asian_Americans	Asian_Americans | description | Americans of Asian ancestry
Centre_(ice_hockey)	Centre_(ice_hockey) | description | ice hockey position
Jill_Shilling	
Steuben_County,_Indiana	Steuben_County,_Indiana | description | county in Indiana, United States
A_Long_Long_Way	A_Long_Long_Way | description | book by Sebastian Barry
Dunwoody,_Georgia	Dunwoody,_Georgia | description | city in DeKalb County, Georgia, United States
Shuvalan	Shuvalan | description | human settlement
Mid-size_car	Mid-size_car | description | North American Australian / European standard for an automobile size
AMAHE9	
Carl_A._Wirtanen	Carl_A._Wirtanen | description | American astronomer && Carl_A._Wirtanen | gender | male
Soup	Soup | description | primarily liquid food
1000_Piazzia	1000_Piazzia | description | asteroid
2900.0	
Provided spare parts for NAeL Minas Geraisand and remainder was scrapped in 2000	
Malay_Peninsula	Malay_Peninsula | description | Peninsula in Southeast Asia also known as Kra Peninsula
Humphrys,_Tennant_and_Dykes	
Indonesia and Malaysia	
Georgetown,_Texas	Georgetown,_Texas | description | city and county seat of Williamson County, Texas, United States
Condiment	Condiment | description | substance added to food to enhance its flavor
Amdavad_ni_Gufa	Amdavad_ni_Gufa | description | underground art gallery in Ahmedabad, India
Brentford_F.C.	Brentford_F.C. | description | association football club in London, England
1._FC_Köln	1._FC_Köln | description | German association football club
18.29 (kilometrePerSeconds)	
Bangalore	Bangalore | description | city in Karnataka, India
Chinese_cuisine	Chinese_cuisine | description | culinary traditions of China
Pacific_Daylight_Time	
Paleontology	Paleontology | description | scientific study of the past of life on Earth through fossils
Central_F.C.	Central_F.C. | description | association football club in Trinidad and Tobago
AIDA_Cruises	AIDA_Cruises | description | German Branch of Carnival Corporation & plc
Alderney_Airport	Alderney_Airport | description | airport on the island of Alderney
Matchstik, Match, Allan, Forrester, Alan, Foster, Forest Matchstick, Matchstix, Allen Forrest	
Gábor_Kubatov	Gábor_Kubatov | description | Hungarian politician && Gábor_Kubatov | gender | male
January 2009	
142603000.0	
1907-07-11	
Adams_Township,_Madison_County,_Indiana	Adams_Township,_Madison_County,_Indiana | description | township in Madison County, Indiana
900.0	
Civil_Aviation_Authority_of_New_Zealand	Civil_Aviation_Authority_of_New_Zealand | description | aviation authority of New Zealand
Palace_of_Westminster	Palace_of_Westminster | description | meeting place of the Parliament of the United Kingdom, located in London, England
523951582.33968 (kilometres)	
2001-03-01	
120770.0 (square metres)	
Guitar	Guitar | description | fretted string instrument
New_Mexico_Territory	New_Mexico_Territory | description | territory of the United States of America, 1850–1912
Ankara	Ankara | description | capital of Turkey
Leni_Robredo	Leni_Robredo | description | 14th Vice President of the Philippines && Leni_Robredo | gender | female
Asa Gigante ''	
3997100000000.0	
9833520000000.0	
7.08	
Oberbürgermeister	
Saranac_Lake,_New_York	Saranac_Lake,_New_York | description | village in New York
Democratic_Party_(United_States)	Democratic_Party_(United_States) | description | American political party
Hypermarcas	
Sphinx-class cruise ship	
Arem-arem	Arem-arem | description | Indonesian traditional rice cake
Graco_Ramírez	Graco_Ramírez | description | Mexican politician && Graco_Ramírez | gender | male
16244700.0	
Portland,_Oregon	Portland,_Oregon | description | city in Clackamas, Multnomah, and Washington counties in Oregon, United States, and county seat of Multnomah County
Hamilton,_South_Lanarkshire	Hamilton,_South_Lanarkshire | description | town in South Lanarkshire, Scotland, UK
Parkersburg,_West_Virginia	Parkersburg,_West_Virginia | description | city in and county seat of Wood County, West Virginia
T&TEC_Sports_Club	T&TEC_Sports_Club | description | association football club in Trinidad and Tobago
Opel_Vectra	Opel_Vectra | description | car model
17R/35L	
Jalisco	Jalisco | description | state of Mexico
Benjamin Urich	
Akeem_Dent	Akeem_Dent | description | American football player && Akeem_Dent | gender | male
Andrew_White_(musician)	Andrew_White_(musician) | description | British guitarist && Andrew_White_(musician) | gender | male
Rome	Rome | description | capital and largest city of Italy
Peter_Ogden	Peter_Ogden | description | British businessman && Peter_Ogden | gender | male
Sergio_Mattarella	Sergio_Mattarella | description | 12th President of Italy && Sergio_Mattarella | gender | male
1299.0 (inhabitants per square kilometre)	
Port_Authority_of_New_York_and_New_Jersey	Port_Authority_of_New_York_and_New_Jersey | description | transportation facility agency around New York City & New Jersey
Lincoln,_Nebraska	Lincoln,_Nebraska | description | city in and the county seat of Lancaster County, Nebraska, United States, that is also the state capitol
Richard_A._Teague	
XM25_CDTE	XM25_CDTE | description | grenade launcher
Left_Ecology_Freedom	Left_Ecology_Freedom | description | political party
1921-04-11	
Orbital_ATK	
3992.88	
Atlanta_Falcons	Atlanta_Falcons | description | American football team
ADO_Den_Haag	ADO_Den_Haag | description | Dutch association football club
Train_(band)	Train_(band) | description | American pop rock band
Infraero	Infraero | description | Brazilian government corporation
S.S._Robur_Siena	
Meringue	Meringue | description | dessert, made from whipped egg whites and sugar
Deputy Minister for Development, Competitiveness and Shipping	
Kate_Hardie	Kate_Hardie | description | British actress && Kate_Hardie | gender | female
Colmore_Row	Colmore_Row | description | street in  Birmingham, England
Parti_Pesaka_Bumiputera_Bersatu	Parti_Pesaka_Bumiputera_Bersatu | description | political party in Malaysia
Uruguay	Uruguay | description | sovereign state in South America
Lee_County,_Alabama	Lee_County,_Alabama | description | county in Alabama, United States
23.0	
Vivendi	Vivendi | description | French media company
Mary_Hayley_Bell	Mary_Hayley_Bell | description | English actress, writer and dramatist && Mary_Hayley_Bell | gender | female
Peritonitis	Peritonitis | description | inflammation of the peritoneum, the lining of the inner wall of the abdomen
